2020-02-12 17:24:02,976 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Feb 12 17:24:02 UTC 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-02-13 08:06:38,840 | WARN  | Transport Connection to: tcp://172.17.0.1:49020 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49020@1883
2020-02-13 08:06:38,840 | WARN  | Transport Connection to: tcp://172.17.0.1:49012 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49012@1883
2020-02-13 08:06:38,839 | WARN  | Transport Connection to: tcp://172.17.0.1:49076 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49076@1883
2020-02-13 08:06:38,848 | WARN  | Transport Connection to: tcp://172.17.0.1:49480 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49480@1883
2020-02-13 08:06:38,838 | WARN  | Transport Connection to: tcp://172.17.0.1:49060 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49060@1883
2020-02-13 08:06:38,838 | WARN  | Transport Connection to: tcp://172.17.0.1:49068 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49068@1883
2020-02-13 08:06:38,837 | WARN  | Transport Connection to: tcp://172.17.0.1:49028 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49028@1883
2020-02-13 08:06:38,837 | WARN  | Transport Connection to: tcp://172.17.0.1:49044 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49044@1883
2020-02-13 08:06:38,836 | WARN  | Transport Connection to: tcp://172.17.0.1:49036 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49036@1883
2020-02-13 08:06:38,863 | WARN  | Transport Connection to: tcp://172.17.0.1:49472 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49472@1883
2020-02-13 08:06:38,835 | WARN  | Transport Connection to: tcp://172.17.0.1:49052 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49052@1883
2020-02-13 08:06:38,835 | WARN  | Transport Connection to: tcp://172.17.0.1:49084 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49084@1883
2020-02-13 08:06:38,832 | WARN  | Transport Connection to: tcp://172.17.0.1:49092 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49092@1883
2020-02-13 08:06:38,824 | WARN  | Transport Connection to: tcp://172.17.0.1:49504 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49504@1883
2020-02-13 08:06:38,873 | WARN  | Transport Connection to: tcp://172.17.0.1:49440 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49440@1883
2020-02-13 08:06:38,824 | WARN  | Transport Connection to: tcp://172.17.0.1:49100 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49100@1883
2020-02-13 08:06:38,878 | WARN  | Transport Connection to: tcp://172.17.0.1:49400 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49400@1883
2020-02-13 08:06:38,823 | WARN  | Transport Connection to: tcp://172.17.0.1:49520 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49520@1883
2020-02-13 08:06:38,823 | WARN  | Transport Connection to: tcp://172.17.0.1:49512 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49512@1883
2020-02-13 08:06:38,823 | WARN  | Transport Connection to: tcp://172.17.0.1:49108 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49108@1883
2020-02-13 08:06:38,888 | WARN  | Transport Connection to: tcp://172.17.0.1:49360 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49360@1883
2020-02-13 08:06:38,890 | WARN  | Transport Connection to: tcp://172.17.0.1:49224 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49224@1883
2020-02-13 08:06:38,892 | WARN  | Transport Connection to: tcp://172.17.0.1:49352 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49352@1883
2020-02-13 08:06:38,820 | WARN  | Transport Connection to: tcp://172.17.0.1:49116 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49116@1883
2020-02-13 08:06:38,896 | WARN  | Transport Connection to: tcp://172.17.0.1:49192 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49192@1883
2020-02-13 08:06:38,818 | WARN  | Transport Connection to: tcp://172.17.0.1:49124 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49124@1883
2020-02-13 08:06:38,818 | WARN  | Transport Connection to: tcp://172.17.0.1:49132 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49132@1883
2020-02-13 08:06:38,813 | WARN  | Transport Connection to: tcp://172.17.0.1:49172 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49172@1883
2020-02-13 08:06:38,808 | WARN  | Transport Connection to: tcp://172.17.0.1:49148 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49148@1883
2020-02-13 08:06:38,808 | WARN  | Transport Connection to: tcp://172.17.0.1:49140 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49140@1883
2020-02-13 08:06:38,808 | WARN  | Transport Connection to: tcp://172.17.0.1:49156 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49156@1883
2020-02-13 08:06:38,808 | WARN  | Transport Connection to: tcp://172.17.0.1:49164 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49164@1883
2020-02-13 08:06:38,801 | WARN  | Transport Connection to: tcp://172.17.0.1:49180 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49180@1883
2020-02-13 08:06:38,797 | WARN  | Transport Connection to: tcp://172.17.0.1:49188 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49188@1883
2020-02-13 08:06:38,795 | WARN  | Transport Connection to: tcp://172.17.0.1:49276 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49276@1883
2020-02-13 08:06:38,795 | WARN  | Transport Connection to: tcp://172.17.0.1:49196 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49196@1883
2020-02-13 08:06:38,794 | WARN  | Transport Connection to: tcp://172.17.0.1:49284 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49284@1883
2020-02-13 08:06:38,946 | WARN  | Transport Connection to: tcp://172.17.0.1:49000 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49000@1883
2020-02-13 08:06:38,793 | WARN  | Transport Connection to: tcp://172.17.0.1:49316 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49316@1883
2020-02-13 08:06:38,793 | WARN  | Transport Connection to: tcp://172.17.0.1:49324 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49324@1883
2020-02-13 08:06:38,952 | WARN  | Transport Connection to: tcp://172.17.0.1:48992 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48992@1883
2020-02-13 08:06:38,951 | WARN  | Transport Connection to: tcp://172.17.0.1:48984 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48984@1883
2020-02-13 08:06:38,945 | WARN  | Transport Connection to: tcp://172.17.0.1:49008 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49008@1883
2020-02-13 08:06:38,944 | WARN  | Transport Connection to: tcp://172.17.0.1:49016 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49016@1883
2020-02-13 08:06:38,944 | WARN  | Transport Connection to: tcp://172.17.0.1:49080 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49080@1883
2020-02-13 08:06:38,944 | WARN  | Transport Connection to: tcp://172.17.0.1:49024 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49024@1883
2020-02-13 08:06:38,943 | WARN  | Transport Connection to: tcp://172.17.0.1:49072 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49072@1883
2020-02-13 08:06:38,943 | WARN  | Transport Connection to: tcp://172.17.0.1:49056 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49056@1883
2020-02-13 08:06:38,943 | WARN  | Transport Connection to: tcp://172.17.0.1:49064 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49064@1883
2020-02-13 08:06:38,941 | WARN  | Transport Connection to: tcp://172.17.0.1:49048 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49048@1883
2020-02-13 08:06:38,941 | WARN  | Transport Connection to: tcp://172.17.0.1:49040 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49040@1883
2020-02-13 08:06:38,938 | WARN  | Transport Connection to: tcp://172.17.0.1:49032 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49032@1883
2020-02-13 08:06:38,937 | WARN  | Transport Connection to: tcp://172.17.0.1:49088 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49088@1883
2020-02-13 08:06:38,935 | WARN  | Transport Connection to: tcp://172.17.0.1:49096 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49096@1883
2020-02-13 08:06:38,935 | WARN  | Transport Connection to: tcp://172.17.0.1:48848 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48848@1883
2020-02-13 08:06:38,935 | WARN  | Transport Connection to: tcp://172.17.0.1:48856 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48856@1883
2020-02-13 08:06:38,935 | WARN  | Transport Connection to: tcp://172.17.0.1:48864 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48864@1883
2020-02-13 08:06:38,935 | WARN  | Transport Connection to: tcp://172.17.0.1:48880 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48880@1883
2020-02-13 08:06:38,933 | WARN  | Transport Connection to: tcp://172.17.0.1:48872 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48872@1883
2020-02-13 08:06:38,930 | WARN  | Transport Connection to: tcp://172.17.0.1:49112 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49112@1883
2020-02-13 08:06:38,930 | WARN  | Transport Connection to: tcp://172.17.0.1:49104 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49104@1883
2020-02-13 08:06:38,929 | WARN  | Transport Connection to: tcp://172.17.0.1:48892 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48892@1883
2020-02-13 08:06:38,929 | WARN  | Transport Connection to: tcp://172.17.0.1:49120 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49120@1883
2020-02-13 08:06:38,929 | WARN  | Transport Connection to: tcp://172.17.0.1:49128 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49128@1883
2020-02-13 08:06:38,929 | WARN  | Transport Connection to: tcp://172.17.0.1:48900 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48900@1883
2020-02-13 08:06:38,926 | WARN  | Transport Connection to: tcp://172.17.0.1:48916 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48916@1883
2020-02-13 08:06:38,926 | WARN  | Transport Connection to: tcp://172.17.0.1:48908 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48908@1883
2020-02-13 08:06:38,913 | WARN  | Transport Connection to: tcp://172.17.0.1:49144 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49144@1883
2020-02-13 08:06:38,913 | WARN  | Transport Connection to: tcp://172.17.0.1:48924 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48924@1883
2020-02-13 08:06:38,912 | WARN  | Transport Connection to: tcp://172.17.0.1:49136 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49136@1883
2020-02-13 08:06:38,912 | WARN  | Transport Connection to: tcp://172.17.0.1:49160 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49160@1883
2020-02-13 08:06:38,912 | WARN  | Transport Connection to: tcp://172.17.0.1:49152 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49152@1883
2020-02-13 08:06:38,911 | WARN  | Transport Connection to: tcp://172.17.0.1:49168 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49168@1883
2020-02-13 08:06:38,911 | WARN  | Transport Connection to: tcp://172.17.0.1:48932 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48932@1883
2020-02-13 08:06:38,911 | WARN  | Transport Connection to: tcp://172.17.0.1:48940 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48940@1883
2020-02-13 08:06:38,907 | WARN  | Transport Connection to: tcp://172.17.0.1:49176 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49176@1883
2020-02-13 08:06:38,904 | WARN  | Transport Connection to: tcp://172.17.0.1:48948 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48948@1883
2020-02-13 08:06:38,901 | WARN  | Transport Connection to: tcp://172.17.0.1:49184 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49184@1883
2020-02-13 08:06:38,900 | WARN  | Transport Connection to: tcp://172.17.0.1:48956 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48956@1883
2020-02-13 08:06:38,899 | WARN  | Transport Connection to: tcp://172.17.0.1:49264 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49264@1883
2020-02-13 08:06:38,899 | WARN  | Transport Connection to: tcp://172.17.0.1:48964 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48964@1883
2020-02-13 08:06:38,898 | WARN  | Transport Connection to: tcp://172.17.0.1:49272 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49272@1883
2020-02-13 08:06:38,893 | WARN  | Transport Connection to: tcp://172.17.0.1:49240 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49240@1883
2020-02-13 08:06:38,893 | WARN  | Transport Connection to: tcp://172.17.0.1:49200 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49200@1883
2020-02-13 08:06:38,893 | WARN  | Transport Connection to: tcp://172.17.0.1:49336 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49336@1883
2020-02-13 08:06:38,893 | WARN  | Transport Connection to: tcp://172.17.0.1:49344 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49344@1883
2020-02-13 08:06:38,892 | WARN  | Transport Connection to: tcp://172.17.0.1:49232 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49232@1883
2020-02-13 08:06:38,891 | WARN  | Transport Connection to: tcp://172.17.0.1:49216 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49216@1883
2020-02-13 08:06:38,891 | WARN  | Transport Connection to: tcp://172.17.0.1:49248 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49248@1883
2020-02-13 08:06:38,890 | WARN  | Transport Connection to: tcp://172.17.0.1:48972 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48972@1883
2020-02-13 08:06:38,889 | WARN  | Transport Connection to: tcp://172.17.0.1:49208 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49208@1883
2020-02-13 08:06:38,889 | WARN  | Transport Connection to: tcp://172.17.0.1:49288 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49288@1883
2020-02-13 08:06:38,889 | WARN  | Transport Connection to: tcp://172.17.0.1:49296 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49296@1883
2020-02-13 08:06:38,888 | WARN  | Transport Connection to: tcp://172.17.0.1:49256 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49256@1883
2020-02-13 08:06:38,888 | WARN  | Transport Connection to: tcp://172.17.0.1:49312 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49312@1883
2020-02-13 08:06:38,888 | WARN  | Transport Connection to: tcp://172.17.0.1:49304 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49304@1883
2020-02-13 08:06:38,888 | WARN  | Transport Connection to: tcp://172.17.0.1:49280 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49280@1883
2020-02-13 08:06:38,888 | WARN  | Transport Connection to: tcp://172.17.0.1:49320 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49320@1883
2020-02-13 08:06:38,887 | WARN  | Transport Connection to: tcp://172.17.0.1:49328 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49328@1883
2020-02-13 08:06:38,883 | WARN  | Transport Connection to: tcp://172.17.0.1:49368 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49368@1883
2020-02-13 08:06:38,879 | WARN  | Transport Connection to: tcp://172.17.0.1:49376 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49376@1883
2020-02-13 08:06:38,878 | WARN  | Transport Connection to: tcp://172.17.0.1:49408 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49408@1883
2020-02-13 08:06:38,877 | WARN  | Transport Connection to: tcp://172.17.0.1:49384 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49384@1883
2020-02-13 08:06:38,876 | WARN  | Transport Connection to: tcp://172.17.0.1:49392 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49392@1883
2020-02-13 08:06:38,870 | WARN  | Transport Connection to: tcp://172.17.0.1:49416 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49416@1883
2020-02-13 08:06:38,869 | WARN  | Transport Connection to: tcp://172.17.0.1:49424 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49424@1883
2020-02-13 08:06:38,868 | WARN  | Transport Connection to: tcp://172.17.0.1:49432 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49432@1883
2020-02-13 08:06:38,868 | WARN  | Transport Connection to: tcp://172.17.0.1:49456 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49456@1883
2020-02-13 08:06:38,868 | WARN  | Transport Connection to: tcp://172.17.0.1:49448 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49448@1883
2020-02-13 08:06:38,862 | WARN  | Transport Connection to: tcp://172.17.0.1:49464 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49464@1883
2020-02-13 08:06:38,849 | WARN  | Transport Connection to: tcp://172.17.0.1:49488 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49488@1883
2020-02-13 08:06:38,848 | WARN  | Transport Connection to: tcp://172.17.0.1:49496 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49496@1883
2020-02-13 08:06:38,846 | WARN  | Transport Connection to: tcp://172.17.0.1:48980 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48980@1883
2020-02-13 08:06:38,844 | WARN  | Transport Connection to: tcp://172.17.0.1:48988 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48988@1883
2020-02-13 08:06:38,844 | WARN  | Transport Connection to: tcp://172.17.0.1:48996 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48996@1883
2020-02-13 08:06:38,841 | WARN  | Transport Connection to: tcp://172.17.0.1:49004 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49004@1883
2020-02-13 08:06:39,073 | WARN  | Transport Connection to: tcp://172.17.0.1:48852 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48852@1883
2020-02-13 08:06:39,071 | WARN  | Transport Connection to: tcp://172.17.0.1:48868 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48868@1883
2020-02-13 08:06:39,070 | WARN  | Transport Connection to: tcp://172.17.0.1:48860 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48860@1883
2020-02-13 08:06:39,069 | WARN  | Transport Connection to: tcp://172.17.0.1:48844 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48844@1883
2020-02-13 08:06:39,069 | WARN  | Transport Connection to: tcp://172.17.0.1:48876 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48876@1883
2020-02-13 08:06:39,069 | WARN  | Transport Connection to: tcp://172.17.0.1:48888 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48888@1883
2020-02-13 08:06:39,068 | WARN  | Transport Connection to: tcp://172.17.0.1:48896 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48896@1883
2020-02-13 08:06:39,066 | WARN  | Transport Connection to: tcp://172.17.0.1:48912 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48912@1883
2020-02-13 08:06:39,065 | WARN  | Transport Connection to: tcp://172.17.0.1:48904 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48904@1883
2020-02-13 08:06:39,063 | WARN  | Transport Connection to: tcp://172.17.0.1:48920 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48920@1883
2020-02-13 08:06:39,062 | WARN  | Transport Connection to: tcp://172.17.0.1:48928 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48928@1883
